@relation 'StackOverflow: -C -15'
@attribute title string
@attribute java {0,1}
@attribute android {0,1}
@attribute javascript {0,1}
@attribute multithreading {0,1}
@attribute mysql {0,1}
@attribute swing {0,1}
@attribute excepton {0,1}
@attribute eclipse {0,1}
@attribute python {0,1}
@attribute django {0,1}
@attribute dictionary {0,1}
@attribute matplotlib {0,1}
@attribute numpy {0,1}
@attribute scala {0,1}
@attribute functional-programming {0,1}
@data
'Java: JTree with plus/minus icons for expansion and collapse',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'Thread.sleep(time) vs. robot.wait(time)',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'I need to know about jmdns',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Parsing XML Textlist',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Any way to prevent horizontal scrolling triggering swipe back gesture on OS X Lion Safari',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Java Regex of String start with number and fixed length',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'jstack not working on server',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'google maps javascript custom surface',1,0,1,0,0,0,0,0,1,0,0,0,0,0,0

'How to update Ajax call (not content)',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Guider.js highlight feature not work',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'How do i change this method to get strings instead of ints',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How to do code reuse for android activities',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How do you make a Java checkbox open a window',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'migrating a whole application from simple Java to Spring MVC',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Why does empty project have large memory allocation',1,0,0,0,0,0,0,1,1,1,0,0,0,0,0

'How to navigate back to home button from my last page',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Custom password encrypted file system for storing files in Android',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'how to explain propose of public class in Javadoc',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'Alternative or Improvement to Eclipse JDT SearchEngine',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Adding an input box and button into an existing page with javascript bookmarklet',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Get attributes of a div using javascript',1,0,1,0,1,0,0,0,1,0,0,0,0,0,0

'jquery ui autocomplete - not working in IE',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Java byte array multi-thread',1,1,0,0,0,0,0,0,1,0,0,0,0,0,0

'maven fix compile order modules',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How to shutdown and reboot the emulator through code in android',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'IndexOutOfBoundsException in my implementation of Live wallpaper',1,0,0,0,1,0,0,0,0,0,0,0,0,0,0

'Importing Delphi Web Services into Java',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Java HTTPClient 4.2.1 still receiving 401 Unauthorized',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How to remove field from mongodb collection on update',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'how to know following page',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Regex - Use /* in JS without getting my code in comment',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'download doc file on android from server',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Android: How to get background color of Activity in Java',1,1,0,0,1,0,0,0,0,0,0,0,0,0,0

'How to find if the IType is an abstract class',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'why it gives me a compilation error:Cannot reduce the visibility of the inherited method from DeclareStuff',1,1,0,0,0,0,0,0,1,0,0,0,0,0,0

'XOM and getChildElements',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'JQuery hover problem',1,0,1,0,0,0,0,0,1,0,0,0,0,0,0

'Find and Duplicate image with JQuery',1,0,1,0,0,0,0,0,1,0,0,0,0,0,0

'Miss a drag as we are waiting for WebCores response with only one touch container',1,1,1,0,0,0,0,0,0,1,0,0,0,0,0

'Any way to redirect without touching window or document',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'javascript code freezes the browser and the code only works in firefox',1,0,1,0,1,0,0,0,1,0,0,0,0,0,0

'Core Java project about JFrame',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'Spring Switching User: only allow a user with a specific role switch to another user with specific roles',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'How to convert List of Object to XML doc using XStream',1,1,0,0,0,0,0,0,1,0,0,0,0,0,0

'Problem with Json plugin in Struts 2',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Why <body> <head> <html> tags and some others are not considered as HTML of <code> tag',1,1,1,0,0,0,0,0,1,0,0,0,0,0,0

'removeChild not working within stringByEvaluatingJavaScriptFromString',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'Suggestions for re-Structuring my Project',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Java library which can generate charts from sql',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'The interpreted method to compiled method and vice versa in hotspot',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Webservice to get stock quotes',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'Using synchronization locks in Java',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'Sliding is not working in IE . But it works fine in all other browsers',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Can I subscribe to the opener windows load event',1,0,1,0,0,0,0,0,0,1,0,0,0,0,0

'Why (not how) must an Object conform to the javadoc of equals()',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Autocomplete in a Java File Chooser',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'IllegalStateException while creating a stage in another thread',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Display Data in List view after SAX Parsing',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Cannot create PlaceTokenizer class',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Border for svg elements',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'How to use SQLiteOpenHelper without or less restrictive use of Context',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Array ordering in javascript - different results comparing IE8 and Chrome',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'create fake select effect in a <tr> element of table',1,1,1,0,0,0,0,1,0,0,0,0,0,0,0

'Get image size when it loads from an extern URL in Javascript',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Dynamic number of thumbs according to available area in a webpage',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'Special characters incongruence',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'my jquery plugin and accessing a global seems inappropriate. Better way',1,0,1,0,0,0,0,0,1,0,0,0,0,0,0

'Javascript to export all cookies',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Find a view (button) which a motion event ends on',1,0,0,0,1,0,0,0,1,0,0,0,0,0,0

'Can an IMocksControl create an IMockBuilder',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'Windows 8 and Oracle Java JDK 7u9 - This application is not compatible',1,1,0,0,1,0,0,0,1,0,0,0,0,0,0

'how can i get all the parent <li> items within my code',1,0,1,1,0,0,0,0,0,0,0,0,0,0,0

'Waiting for a Java keypress',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'repaint() Method in Java',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'why isnt my Jlabels or Jpanels showing',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'What are the Top Developer Productivity Tools/Plugins for Java in Eclipse',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Building Jar in IDEA freezes',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Remove while loop with precise cropping of image',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'Why arent UTF-8 characters being rendered correctly in this web page (generated with JSoup)',1,1,0,0,0,0,0,0,1,0,0,0,0,0,0

'Canvas Element and IE',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'HTML5 - ipad offline. cant keep safari on fullscreen',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'cursor jumps to start of body when deleting a content node',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'marker in the osm Map with osmdroid',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'jquery/javascript concat question',1,0,1,1,0,0,0,0,1,0,0,0,0,0,0

'Need Help to Chose Development Plateform For Web Based Application + Desktop Application as Part of Web based App',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Apache Tiles - Unable to access beans in a custom ViewPreparer in Spring MVC',1,0,0,0,1,0,0,1,1,0,0,0,0,0,0

'Anyone can please tell how to login in',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'Why Synchronization isnt working in the following Code',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How to make a universal YouTube API customize code',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'How can I access the functions wrapped in the $(document).ready(function(){}) of an iframe',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'how to pass form name dynamically into jquery for validation',1,1,1,0,0,0,0,0,1,0,0,0,0,0,0

'Get ResultSet from Stored Procedure in Oracle from Java',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'jaxrs resource for mutiple elements in xml',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Output the total number of String Characters',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'Passing Parameters to jQuery Delete Button Click EventHandler',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'Java String array out of existing String array',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Oracle Driver cant be found in jar on other machines',1,0,0,0,1,0,0,0,0,0,0,0,0,0,0

'Manipulate a recursive array',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'element.blur() will not fire / opacity will not set',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Is there a way to hide the tab bar of JTabbedPane if only one tab exists',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'openejb + Tomcat : How to use ejbd protocol',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How does Java deal with multiple conditions inside a single IF statement',1,0,0,0,1,0,0,0,0,0,0,0,0,0,0

'jQuery sortColumns plugin: How to sort correctly with rowspan',1,0,1,0,1,0,0,0,0,0,0,0,0,0,0

'Can we assign a public method inside a object constructor  (javascript)',1,0,1,0,1,0,0,0,1,0,0,0,0,0,0

'Why is there an apparent lack of a Next option in Firebugs JavaScript debugger',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Return array without name from method',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'HTML Textarea: is it possible to change cursor position',1,0,1,0,0,0,0,0,0,0,0,0,0,1,0

'Tutorial on how to set up a very simple J2EE web application from scratch',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'hibernate - cannot connect to the db',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Java: Iterating HashMap - Algorithm needed',1,1,0,0,0,0,0,0,1,1,0,0,0,0,0

'Java Beans query pertaining to getName method of PropertyDescriptor class',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How should I approach adding a feature to the Java language',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Get current frame from android mediaplayer',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'JAXB Avoid saving default values',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Monitor JSF Managed Bean',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'transition from one css to other',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'cached data base',1,1,0,0,0,0,0,0,1,0,0,0,0,0,0

'How to control <iframe> based YouTube player',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Comparing MD5 strings',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Deserializing Jersey inputs with Jackson',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Why Outputstream = new BufferedOutputStream not buffered',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'what is the difference between LDAP and FileSystem JNDIs',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How to implement AWS signed requests with amazon java library',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How to pass userid and password in twitter4j',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'html look up field',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Javascript WYSIWYG Editor and font sizes and I am stumped',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Scrolling gallery block of images to the place of current image',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'JFileChooser opens the regular file browser instead of the expanded one',1,1,0,0,0,0,0,0,1,0,0,0,0,0,0

'javascript: getting the id of the parent from a document',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'only on onCreate values assigning is happend',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Start jboss windows service to be visible from outside',1,1,0,0,1,0,0,0,0,0,0,0,0,0,0

'Hibernate marker interface mapping using jpa',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'Ecma 5.1 and HTML 5',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Bootstrap  radio buttons inside of the carousel',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'How to capture mouse click with javascript when the mouse has moved between mousedown and mouseup',1,1,1,0,0,0,0,0,0,1,0,0,0,0,0

'Android Java Textbox.append not working in new thread',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'JavaScript form validation: Why does the first work but the second doesnt',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'How to make a wall post with an ACTION from facebook js sdk',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Which is more secured and why json or xml',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Get notified when a certain field change in NewForm.aspx',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Does JPQL have single- and/or multi-line comments',1,1,0,0,0,0,0,0,1,0,0,0,0,0,0

'Tomcat context.xml files is there a hiearchy',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'I need some help clearing up a problem with sorting a Priority Queue+linked list in Java',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How do I trigger the Drop event with jQuery UI Droppable without actually dragging and dropping',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Jenkins CI - clean wsdl2java code',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'How to get the TagName and TextContent of the XML textNode',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Javascript Hashmap key compiled into a regular expression',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Javascript: Module Pattern vs Constructor/Prototype pattern',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'jQuery - totalling up the value of several numeric <select> elements',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'JDO / Duplicate entry exception',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Know when a property has been set to an object using array notation',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Why do I get exception error while trying to reset Reader to 0 position',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'Android HttpURLConnection PUT to Amazon AWS S3 403 error',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'Entities with change log and database synchronisation',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Get DIV ID then change href value',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'Connecting Java with SQL express',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'What does (function () { })();mean',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'on clicking a button opening a streamed page in new window or tab',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'How to build SVN/Git like Diff in WebApp',1,0,0,0,0,0,0,1,0,0,0,0,0,0,0

'in nodejs how to stop a FOR loop until mongodb call returns',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'What does setting SubclassFetchMode (Kodo OpenJPA) actually do',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Conversion from C++ to Java(Returning more than one value in java)',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Javascript animation libraries that dont use the DOM',1,0,1,0,1,0,0,0,1,0,0,0,0,0,0

'Javascript event on keypress but after the character has been entered',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'javascript xml nodevalue not working',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Getting a ViewFlipper to work with a string array',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'Use Java 1.4 for compilation in Ant',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'Best way to determine that my jquery plugin runs first time',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Javascript code wont put options into a select box',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'EasyPHP custom java extension',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'FireFox and IE convert original color values to RGB',1,1,1,0,1,0,0,0,0,0,0,0,0,0,0

'Struts2 - Actions with multiple methods',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'OrientDB find by Id query',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'Pre-loading image(s) with JavaScript & jQuery',1,1,1,0,0,0,0,0,1,0,0,0,0,0,0

'Could not find the main class x. Program will Exit',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Tomcat7 in eclipse as WTP project not starting',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'jquery append to already appended div',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Java+JNI opposite Pure C++',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Private constructor to avoid race condition',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Display text typed in textarea is always behind one step',1,0,1,0,0,0,0,0,1,0,0,0,0,0,0

'plotbands target one of the two panes',1,1,1,0,1,0,0,0,1,0,0,0,0,1,0

'Compiling / running Java from one folder up',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Generate HTML files using XML configuration',1,0,0,0,0,0,0,1,0,0,0,0,0,0,0

'How to identify image color in java program',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'HumaneJs notifications bound to DIV',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Autocomplete people picker in sharepoint2010',1,1,1,0,0,0,0,0,1,0,0,0,0,0,0

'Drag out generated binary from HTML5 Web Application',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Display an animation while loading a page using JQuery',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'JDBC SQLite journal file never commits',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How Do I Return Properly from this method',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How to confirm a file is in use after it attempted to delete',1,0,1,0,1,0,0,0,0,0,0,0,0,0,0

'A Dynamic Static Content System',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'Javascript eval() for function with argument',1,1,1,0,0,0,0,0,0,1,0,0,0,1,0

'can a method have and input/output of different variables',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'Maven plugin for Java code obfuscation',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'processing of annotations inside a method body',1,1,0,0,1,0,0,0,0,0,0,0,0,0,0

'Java - Suggestions for catching an exception',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'How can I check wether a (Google maps API) map has loaded',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Set Paper on Crystal Reports XI java',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Design pattern for access to tree-like database in Java',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'java.lang.ClassCastException: org.ksoap2.serialization.SoapObject in android',1,0,0,0,1,0,0,0,0,0,0,0,0,0,0

'How to fetch MySQL data without creating Object from Class in Java',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'Multiple portlets project',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How to find the height between a certain point in an iframe and the top of the iframe document',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'jQuery selector - Match content of elements',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Spring Data JPA apply sorting pagination along with a where clause',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Merging associative arrays javascript',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Spring 3 security is not working',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'traversing dom in jquery find previous instance of class',1,1,1,0,1,0,0,0,1,0,0,0,0,0,0

'log4j extra logging arguments',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Test if ActiveX installed with Javascript',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'How to add Javascript code using jQuery and setTimeout()',1,1,1,0,0,0,0,0,1,0,0,0,0,0,0

'Extract json informations',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'Flex session parameters in Remote Object BlazeDS',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How to build JSON object with nested JSON objects',1,1,1,0,0,0,0,0,1,0,0,0,0,0,0

'Can values be stored without allocating memory',1,1,1,0,0,0,0,0,1,0,0,0,0,0,0

'Does exist a metric to evaluate programming effort between 2 different svn version of a java project',1,1,0,0,0,0,0,0,1,0,0,0,0,0,0

'Importing java.awt.* does not automattically imports java.awt.event.*',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'Regarding putting break with an case',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'Multiple javascript blocks executing out of sequence',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'What is the difference between for..in and for each..in in javascript',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Generating Entire JPA Layer (Including finders with Dynamic Queries)',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'Page slows down because a lot scroll and resize events are binding to window',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Accessing a property when I have its name in a variable',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'GWT + Eclipse + external JAR files',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How do I use kml data queried from a google fusion table that is returned in a jsonp object',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Seam 2.3 JSF 2.0 - Conversation propagation for <h:selectOneMenu />',1,1,0,0,1,0,0,0,0,0,0,0,0,0,0

'Pass event to parent view',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'java- how to determine the optimum number of threads for a specific type of processing in different types of servers',1,0,0,0,1,0,0,0,1,0,0,0,0,0,0

'How to set up a notification system in a game',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'Jquery - How to grab specific data-type of option after that option is selected',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'JavaScript - Trying to add a prototype from within a prototype',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'When URLConnection timeout occurs need to try connecting two more times before changing the url and trying again',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'jquery cycle and greybox conflict',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Advanced JavaScript RegExp Replacement Within HTML tags',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Fast Natural Sort for Large XML File in Browser',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Why one JVM get FileLock twice will throw OverlappingFileLockException',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'MY-SQL query to export data in excel file',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'Ant classpath Order',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Installing CORBA orbd-Name Service as Windows Service',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Why cant I make a jQuery pop up when page loads :(',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'Javascript: Height reduces on multiple clicks ',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Adding a JScrollPane to a JTable component',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Weblogic DB2 data Shows up as  Question Marks',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'blocking specific links with jquery',1,1,1,0,0,0,0,1,0,0,0,0,0,0,0

'How to refresh a DIV in jquery (mobile)',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Event Dispacher in Java',1,1,0,0,1,0,0,0,0,0,0,0,0,0,0

'I have used jsp and java beans for an application of music store.but the set and get methods are not working',1,1,0,1,0,0,0,0,1,0,0,0,0,0,0

'How to change values in a JNDI bean',1,1,0,0,1,0,0,0,0,0,0,0,0,0,0

'Android Google Maps Failed to find style mapViewStyle in current theme',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How to get cookie value with javascript or jquery',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'What is the difference between += and =+',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Comparing Histogram Value',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Java JVM profiling thread status - what does Monitoring status mean',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Getting CSS of an unappended element with jQuery',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
